Filename,Extension,Parent_Folder,Size_MB,Last_Modified,Full_Path
sample_8586.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8586.json
sample_8587.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8587.json
sample_8588.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8588.json
sample_8589.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8589.json
sample_859.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_859.json
sample_8590.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8590.json
sample_8591.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8591.json
sample_8592.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8592.json
sample_8593.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8593.json
sample_8594.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8594.json
sample_8595.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8595.json
sample_8596.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8596.json
sample_8597.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8597.json
sample_8598.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8598.json
sample_8599.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8599.json
sample_86.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_86.json
sample_860.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_860.json
sample_8600.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8600.json
sample_8601.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8601.json
sample_8602.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8602.json
sample_8603.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8603.json
sample_8604.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8604.json
sample_8605.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8605.json
sample_8606.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8606.json
sample_8607.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8607.json
sample_8608.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8608.json
sample_8609.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8609.json
sample_861.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_861.json
sample_8610.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8610.json
sample_8611.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8611.json
sample_8612.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8612.json
sample_8613.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8613.json
sample_8614.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8614.json
sample_8615.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8615.json
sample_8616.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8616.json
sample_8617.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8617.json
sample_8618.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8618.json
sample_8619.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8619.json
sample_862.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_862.json
sample_8620.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8620.json
sample_8621.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8621.json
sample_8622.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8622.json
sample_8623.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8623.json
sample_8624.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8624.json
sample_8625.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8625.json
sample_8626.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8626.json
sample_8627.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8627.json
sample_8628.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8628.json
sample_8629.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8629.json
sample_863.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_863.json
sample_8630.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8630.json
sample_8631.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8631.json
sample_8632.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8632.json
sample_8633.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8633.json
sample_8634.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8634.json
sample_8635.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8635.json
sample_8636.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8636.json
sample_8637.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8637.json
sample_8638.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8638.json
sample_8639.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8639.json
sample_864.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_864.json
sample_8640.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8640.json
sample_8641.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8641.json
sample_8642.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8642.json
sample_8643.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8643.json
sample_8644.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8644.json
sample_8645.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8645.json
sample_8646.json,.json,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files,0.0001,2026-09-01 13:09:27,E:\github\python_pipeline_core\test_batch_json_files\json_10000_files\files\sample_8646.json
